scan_id,domain,hostname,ip,port,service_name,service_version,protocol,subdomain,vulnerability_name,vulnerability_severity,vulnerability_cve,timestamp
scan-a7f3edde-6ea4-4935-81bd-96895667229b,youtube.com,o-o.preferred.sjc07s18.v7.lscache3.c.youtube.com,,,,,,o-o.preferred.sjc07s18.v7.lscache3.c.youtube.com,,,,2025-12-05T11:12:03.947638
scan-a7f3edde-6ea4-4935-81bd-96895667229b,youtube.com,o-o.preferred.skbroadband-gmp3.v15.lscache8.c.youtube.com,,,,,,o-o.preferred.skbroadband-gmp3.v15.lscache8.c.youtube.com,,,,2025-12-05T11:12:03.947638
scan-a7f3edde-6ea4-4935-81bd-96895667229b,youtube.com,o-o.preferred.skbroadband-gmp3.v21.lscache2.c.youtube.com,,,,,,o-o.preferred.skbroadband-gmp3.v21.lscache2.c.youtube.com,,,,2025-12-05T11:12:03.947638
scan-a7f3edde-6ea4-4935-81bd-96895667229b,youtube.com,o-o.preferred.skbroadband-gmp3.v9.lscache3.c.youtube.com,,,,,,o-o.preferred.skbroadband-gmp3.v9.lscache3.c.youtube.com,,,,2025-12-05T11:12:03.947638
scan-a7f3edde-6ea4-4935-81bd-96895667229b,youtube.com,o-o.preferred.smart-cgk1.v20.lscache4.c.youtube.com,,,,,,o-o.preferred.smart-cgk1.v20.lscache4.c.youtube.com,,,,2025-12-05T11:12:03.947638
scan-a7f3edde-6ea4-4935-81bd-96895667229b,youtube.com,o-o.preferred.sn-3pm7en7d.v21.lscache3.c.youtube.com,,,,,,o-o.preferred.sn-3pm7en7d.v21.lscache3.c.youtube.com,,,,2025-12-05T11:12:03.947638
scan-a7f3edde-6ea4-4935-81bd-96895667229b,youtube.com,o-o.preferred.sn-cg51pauxax-2v5e.v14.lscache8.c.youtube.com,,,,,,o-o.preferred.sn-cg51pauxax-2v5e.v14.lscache8.c.youtube.com,,,,2025-12-05T11:12:03.947638
scan-a7f3edde-6ea4-4935-81bd-96895667229b,youtube.com,o-o.preferred.sn-cg51pauxax-2v5e.v16.lscache3.c.youtube.com,,,,,,o-o.preferred.sn-cg51pauxax-2v5e.v16.lscache3.c.youtube.com,,,,2025-12-05T11:12:03.947638
scan-a7f3edde-6ea4-4935-81bd-96895667229b,youtube.com,o-o.preferred.sn-cg51pauxax-2v5e.v21.lscache7.c.youtube.com,,,,,,o-o.preferred.sn-cg51pauxax-2v5e.v21.lscache7.c.youtube.com,,,,2025-12-05T11:12:03.947638
scan-a7f3edde-6ea4-4935-81bd-96895667229b,youtube.com,o-o.preferred.sn-cg51pauxax-cnce.v18.lscache1.c.youtube.com,,,,,,o-o.preferred.sn-cg51pauxax-cnce.v18.lscache1.c.youtube.com,,,,2025-12-05T11:12:03.947638
scan-a7f3edde-6ea4-4935-81bd-96895667229b,youtube.com,o-o.preferred.sn-jvhj5nu-hp5e.v12.lscache1.c.youtube.com,,,,,,o-o.preferred.sn-jvhj5nu-hp5e.v12.lscache1.c.youtube.com,,,,2025-12-05T11:12:03.947638
scan-a7f3edde-6ea4-4935-81bd-96895667229b,youtube.com,o-o.preferred.sn-jvhj5nu-hp5e.v13.lscache3.c.youtube.com,,,,,,o-o.preferred.sn-jvhj5nu-hp5e.v13.lscache3.c.youtube.com,,,,2025-12-05T11:12:03.947638
scan-a7f3edde-6ea4-4935-81bd-96895667229b,youtube.com,o-o.preferred.sn-jvhj5nu-hp5e.v19.lscache3.c.youtube.com,,,,,,o-o.preferred.sn-jvhj5nu-hp5e.v19.lscache3.c.youtube.com,,,,2025-12-05T11:12:03.947638
scan-a7f3edde-6ea4-4935-81bd-96895667229b,youtube.com,o-o.preferred.sn-jvhj5nu-hp5e.v21.lscache1.c.youtube.com,,,,,,o-o.preferred.sn-jvhj5nu-hp5e.v21.lscache1.c.youtube.com,,,,2025-12-05T11:12:03.947638
scan-a7f3edde-6ea4-4935-81bd-96895667229b,youtube.com,o-o.preferred.sn-jvhj5nu-hp5e.v3.lscache1.c.youtube.com,,,,,,o-o.preferred.sn-jvhj5nu-hp5e.v3.lscache1.c.youtube.com,,,,2025-12-05T11:12:03.947638
scan-a7f3edde-6ea4-4935-81bd-96895667229b,youtube.com,o-o.preferred.sn-jvhj5nu-hp5e.v4.lscache2.c.youtube.com,,,,,,o-o.preferred.sn-jvhj5nu-hp5e.v4.lscache2.c.youtube.com,,,,2025-12-05T11:12:03.947638
scan-a7f3edde-6ea4-4935-81bd-96895667229b,youtube.com,o-o.preferred.sn-jvhj5nu-hp5e.v5.lscache1.c.youtube.com,,,,,,o-o.preferred.sn-jvhj5nu-hp5e.v5.lscache1.c.youtube.com,,,,2025-12-05T11:12:03.947638
scan-a7f3edde-6ea4-4935-81bd-96895667229b,youtube.com,o-o.preferred.sn-jvhj5nu-hp5e.v5.lscache2.c.youtube.com,,,,,,o-o.preferred.sn-jvhj5nu-hp5e.v5.lscache2.c.youtube.com,,,,2025-12-05T11:12:03.947638
